group_id,event,ambiguousflag,track_id,filename,video,frame,datetime,tagid,mergethreshold,eventid,short_interruption,complex,comment,error,to_review,labelbee_valid
1250,U,,12786,5second/track_12786_5s.png,29_02_R_190808140000.cfr.mp4,57253,2019-08-08 14:47:44.250,2701,5s,2701__12786,,,,,,
1251,D,,12843,5second/track_12843_5s.png,29_02_R_190808140000.cfr.mp4,57510,2019-08-08 14:48:12.750,2701,5s,2701__12843_12932,x,,,,,
1252,UD,,13068,5second/track_13068_5s.png,29_02_R_190808140000.cfr.mp4,58256,2019-08-08 14:48:48.300,2701,5s,2701__13068_13099,x,,,,,
1253,UD,,13197,5second/track_13197_5s.png,29_02_R_190808140000.cfr.mp4,58869,2019-08-08 14:49:29.950,2701,5s,2701__13197_13247_13266_13295,x,x,complex u-turn,,,
1254,x,x,13535,5second/track_13535_5s.png,29_02_R_190808140000.cfr.mp4,60103,2019-08-08 14:50:09.850,2701,5s,2701__13535,,,stay_at_exit,,,
1255,UD,,13624,5second/track_13624_5s.png,29_02_R_190808140000.cfr.mp4,60424,2019-08-08 14:50:49.650,2701,5s,2701__13624_13679_13735,x,x,complex u-turn,,,
1256,x,x,13838,5second/track_13838_5s.png,29_02_R_190808140000.cfr.mp4,61180,2019-08-08 14:50:59.450,2701,5s,2701__13838,,,stay_at_exit,,,
1257,D,,13927,5second/track_13927_5s.png,29_02_R_190808140000.cfr.mp4,61458,2019-08-08 14:51:15.450,2701,5s,2701__13927,,,,,,
1258,,True,14098,5second/track_14098_5s.png,29_02_R_190808140000.cfr.mp4,62057,2019-08-08 14:52:13.150,2701,5s,2701__14098_14215_14217,,,,,,
1259,,True,14284,5second/track_14284_5s.png,29_02_R_190808140000.cfr.mp4,62645,2019-08-08 14:52:12.450,2701,5s,2701__14284,,,stay_at_exit,,,
1260,UD,,14345,5second/track_14345_5s.png,29_02_R_190808140000.cfr.mp4,62837,2019-08-08 14:52:34.050,2701,5s,2701__14345_14402,,,,,,
1261,D,,14419,5second/track_14419_5s.png,29_02_R_190808140000.cfr.mp4,63060,2019-08-08 14:52:39.450,2701,5s,2701__14419,,,,,,
1262,UD,,14610,5second/track_14610_5s.png,29_02_R_190808140000.cfr.mp4,63627,2019-08-08 14:53:15.450,2701,5s,2701__14610,,,,,,
1263,U,,14914,5second/track_14914_5s.png,29_02_R_190808140000.cfr.mp4,64621,2019-08-08 14:54:04.650,2701,5s,2701__14914_14932,x,,,,,
1264,D,,16463,5second/track_16463_5s.png,29_02_R_190808140000.cfr.mp4,70252,2019-08-08 14:58:34.450,2701,5s,2701__16463,,,,,,
1265,UD,,16513,5second/track_16513_5s.png,29_02_R_190808140000.cfr.mp4,70431,2019-08-08 14:58:52.000,2701,5s,2701__16513,,,,,,
1266,UD,,16697,5second/track_16697_5s.png,29_02_R_190808140000.cfr.mp4,70946,2019-08-08 14:59:15.850,2701,5s,2701__16697,,,,,,
1267,UD,,16795,5second/track_16795_5s.png,29_02_R_190808140000.cfr.mp4,71219,2019-08-08 14:59:40.550,2701,5s,2701__16795_16835_16855,x,,,,,
1268,x,x,16912,5second/track_16912_5s.png,29_02_R_190808140000.cfr.mp4,71737,2019-08-08 14:59:47.300,2701,5s,2701__16912_16915,,,,,,
1269,U,,16938,5second/track_16938_5s.png,29_02_R_190808140000.cfr.mp4,71848,2019-08-08 14:59:55.500,2701,5s,2701__16938,,,,,,
1270,D,,87,5second/track_00087_5s.png,30_02_R_190808150000.cfr.mp4,300,2019-08-08 15:00:19.500,2701,5s,2701__87,,,,,,
1271,x,x,303,5second/track_00303_5s.png,30_02_R_190808150000.cfr.mp4,993,2019-08-08 15:00:53.650,2701,5s,2701__303,,,stay_at_exit,,,
1272,U,,384,5second/track_00384_5s.png,30_02_R_190808150000.cfr.mp4,1368,2019-08-08 15:01:16.450,2701,5s,2701__384_419,,,u-turn in trajectory,,,
1273,U,,422,5second/track_00422_5s.png,30_02_R_190808150000.cfr.mp4,1525,2019-08-08 15:01:48.450,2701,5s,2701__422_445_534,,True,u-turn in trajectory,,,
1274,D,,664,5second/track_00664_5s.png,30_02_R_190808150000.cfr.mp4,2394,2019-08-08 15:02:02.900,2701,5s,2701__664,,,,,,
1275,U,,807,5second/track_00807_5s.png,30_02_R_190808150000.cfr.mp4,3157,2019-08-08 15:03:11.350,2701,5s,2701__807_827_1003,,x,u-turn in trajectory,,,
1276,D,,1116,5second/track_01116_5s.png,30_02_R_190808150000.cfr.mp4,4178,2019-08-08 15:03:32.950,2701,5s,2701__1116,,,,,,
1277,x,x,1167,5second/track_01167_5s.png,30_02_R_190808150000.cfr.mp4,4382,2019-08-08 15:03:48.750,2701,5s,2701__1167_1211,x,,stay_at_exit,,,
1278,U,,1361,5second/track_01361_5s.png,30_02_R_190808150000.cfr.mp4,4937,2019-08-08 15:04:30.150,2701,5s,2701__1361,,,,,,
1279,D,,1865,5second/track_01865_5s.png,30_02_R_190808150000.cfr.mp4,6523,2019-08-08 15:05:29.050,2701,5s,2701__1865,,,,,,
1280,U,,2011,5second/track_02011_5s.png,30_02_R_190808150000.cfr.mp4,6991,2019-08-08 15:05:54.900,2701,5s,2701__2011,,,,,,
1281,D,,2493,5second/track_02493_5s.png,30_02_R_190808150000.cfr.mp4,8640,2019-08-08 15:07:20.700,2701,5s,2701__2493,,,,,,
1282,U,,2620,5second/track_02620_5s.png,30_02_R_190808150000.cfr.mp4,9082,2019-08-08 15:07:42.050,2701,5s,2701__2620,,,,,,
1283,D,,2853,5second/track_02853_5s.png,30_02_R_190808150000.cfr.mp4,9909,2019-08-08 15:08:39.850,2701,5s,2701__2853_2899_2950,x,True,u-turn in trajectory,,,
1284,U,,3185,5second/track_03185_5s.png,30_02_R_190808150000.cfr.mp4,11296,2019-08-08 15:09:26.400,2701,5s,2701__3185,,,,,,
1285,x,x,3241,5second/track_03241_5s.png,30_02_R_190808150000.cfr.mp4,11474,2019-08-08 15:09:34.400,2701,5s,2701__3241,,,stay_at_entrance,,,
1286,DU,,3365,5second/track_03365_5s.png,30_02_R_190808150000.cfr.mp4,11858,2019-08-08 15:10:20.100,2701,5s,2701__3365,,,,,,
1287,,True,3471,5second/track_03471_5s.png,30_02_R_190808150000.cfr.mp4,12205,2019-08-08 15:10:10.250,2701,5s,2701__3471,,,,,,
1288,DU,,3574,5second/track_03574_5s.png,30_02_R_190808150000.cfr.mp4,12588,2019-08-08 15:10:58.000,2701,5s,2701__3574_3582_3737,,,,,,
1289,,True,3759,5second/track_03759_5s.png,30_02_R_190808150000.cfr.mp4,13152,2019-08-08 15:10:59.250,2701,5s,2701__3759,,,stay_at_exit,,,
1290,U,,3767,5second/track_03767_5s.png,30_02_R_190808150000.cfr.mp4,13174,2019-08-08 15:11:11.600,2701,5s,2701__3767,,,,,,
1291,D,,4200,5second/track_04200_5s.png,30_02_R_190808150000.cfr.mp4,14898,2019-08-08 15:12:29.900,2701,5s,2701__4200,,,,,,
1292,U,,4337,5second/track_04337_5s.png,30_02_R_190808150000.cfr.mp4,15284,2019-08-08 15:12:55.500,2701,5s,2701__4337,,,,,,
1293,D,,4656,5second/track_04656_5s.png,30_02_R_190808150000.cfr.mp4,16526,2019-08-08 15:13:49.050,2701,5s,2701__4656,,,,,,
1294,U,,4932,5second/track_04932_5s.png,30_02_R_190808150000.cfr.mp4,17421,2019-08-08 15:14:47.400,2701,5s,2701__4932_5006,x,,u-turn in trajectory,,,
1295,D,,7041,5second/track_07041_5s.png,30_02_R_190808150000.cfr.mp4,24120,2019-08-08 15:20:26.950,2701,5s,2701__7041_7084_7117,x,,has u-turn,,,
1296,UD,,7235,5second/track_07235_5s.png,30_02_R_190808150000.cfr.mp4,24717,2019-08-08 15:21:06.300,2701,5s,2701__7235,,,,,,
1297,UD,,7335,5second/track_07335_5s.png,30_02_R_190808150000.cfr.mp4,25568,2019-08-08 15:21:33.850,2701,5s,2701__7335_7353,,,,,,
1298,UD,,7433,5second/track_07433_5s.png,30_02_R_190808150000.cfr.mp4,26188,2019-08-08 15:22:19.600,2701,5s,2701__7433_7531,x,,,,,
1299,x,x,7601,5second/track_07601_5s.png,30_02_R_190808150000.cfr.mp4,26940,2019-08-08 15:22:27.750,2701,5s,2701__7601,,,stay_at_exit,,,
1300,U,,7647,5second/track_07647_5s.png,30_02_R_190808150000.cfr.mp4,27094,2019-08-08 15:22:40.300,2701,5s,2701__7647,,,,,,
1301,D,,11399,5second/track_11399_5s.png,30_02_R_190808150000.cfr.mp4,40272,2019-08-08 15:33:35.550,2701,5s,2701__11399,,,,,,
1302,U,,11640,5second/track_11640_5s.png,30_02_R_190808150000.cfr.mp4,41071,2019-08-08 15:34:22.900,2701,5s,2701__11640,,,,,,
1303,,,11700,5second/track_11700_5s.png,30_02_R_190808150000.cfr.mp4,41224,2019-08-08 15:34:25.300,2701,5s,2701__11700,,,"disjointed, stay_at_entrance",True,,True
1304,D,,11770,5second/track_11770_5s.png,30_02_R_190808150000.cfr.mp4,41531,2019-08-08 15:34:47.450,2701,5s,2701__11770,,,,,,
1305,UD,x,11965,5second/track_11965_5s.png,30_02_R_190808150000.cfr.mp4,42282,2019-08-08 15:35:19.450,2701,5s,2701__11965,,,stay_at_exit,,,
1306,U,,12128,5second/track_12128_5s.png,30_02_R_190808150000.cfr.mp4,42727,2019-08-08 15:35:37.650,2701,5s,2701__12128,,,,,,
1307,D,,12219,5second/track_12219_5s.png,30_02_R_190808150000.cfr.mp4,42982,2019-08-08 15:36:10.550,2701,5s,2701__12219,,,,,,
1308,UD,,12998,5second/track_12998_5s.png,30_02_R_190808150000.cfr.mp4,45501,2019-08-08 15:38:12.850,2701,5s,2701__12998,,,,,,
1309,U,,14158,5second/track_14158_5s.png,30_02_R_190808150000.cfr.mp4,48773,2019-08-08 15:40:40.900,2701,5s,2701__14158,,,,,,
1310,D,,15882,5second/track_15882_5s.png,30_02_R_190808150000.cfr.mp4,54332,2019-08-08 15:45:27.500,2701,5s,2701__15882,,,,,,
1311,U,,15977,5second/track_15977_5s.png,30_02_R_190808150000.cfr.mp4,54656,2019-08-08 15:45:46.100,2701,5s,2701__15977,,,,,,
1312,D,,16166,5second/track_16166_5s.png,30_02_R_190808150000.cfr.mp4,55230,2019-08-08 15:46:05.050,2701,5s,2701__16166,,,,,,
1313,x,x,16353,5second/track_16353_5s.png,30_02_R_190808150000.cfr.mp4,55802,2019-08-08 15:46:31.750,2701,5s,2701__16353,,,stay_at_exit,,,
1314,UD,x,16746,5second/track_16746_5s.png,30_02_R_190808150000.cfr.mp4,57074,2019-08-08 15:47:36.400,2701,5s,2701__16746,,,stay_at_exit,,,
1315,UD,,17044,5second/track_17044_5s.png,30_02_R_190808150000.cfr.mp4,58027,2019-08-08 15:48:37.850,2701,5s,2701__17044,,,,,,
1316,UD,,17229,5second/track_17229_5s.png,30_02_R_190808150000.cfr.mp4,58506,2019-08-08 15:48:51.250,2701,5s,2701__17229,,,,,,
1317,DU,,21020,5second/track_21020_5s.png,30_02_R_190808150000.cfr.mp4,71048,2019-08-08 15:59:15.700,2701,5s,2701__21020,,,,,,
1318,U,,12441,5second/track_12441_5s.png,1_02_R_190807110000.cfr.mp4,64213,2019-08-07 11:53:32.250,2709,5s,2709__12441,,,,,,
1319,D,,2852,5second/track_02852_5s.png,2_02_R_190807120000.cfr.mp4,11840,2019-08-07 12:09:55.600,2709,5s,2709__2852,,,,,,
1320,D,,722,5second/track_00722_5s.png,5_02_R_190807150000.cfr.mp4,2956,2019-08-07 15:02:29.600,2709,5s,2709__722,,,,,,
1321,D,,8806,5second/track_08806_5s.png,4_02_R_190807140000.cfr.mp4,45642,2019-08-07 14:38:04.550,2712,5s,2712__8806,,,,,,
1322,U,,3932,5second/track_03932_5s.png,26_02_R_190808110000.cfr.mp4,14468,2019-08-08 11:12:04.450,2712,5s,2712__3932,,,,,,
1323,D,,5138,5second/track_05138_5s.png,26_02_R_190808110000.cfr.mp4,18834,2019-08-08 11:15:43.800,2712,5s,2712__5138,,,,,,
1324,D,,4055,5second/track_04055_5s.png,28_02_R_190808130000.cfr.mp4,18809,2019-08-08 13:15:41.800,2712,5s,2712__4055,,,,,,
1325,U,,18572,5second/track_18572_5s.png,30_02_R_190808150000.cfr.mp4,63315,2019-08-08 15:52:50.850,2712,5s,2712__18572,,,,,,
1326,D,,1269,5second/track_01269_5s.png,31_02_R_190808160000.cfr.mp4,4129,2019-08-08 16:03:30.200,2712,5s,2712__1269,,,,,,
1327,U,,2067,5second/track_02067_5s.png,2_02_R_190807120000.cfr.mp4,8736,2019-08-07 12:07:18.200,2724,5s,2724__2067,,,,,,
1328,U,,7107,5second/track_07107_5s.png,4_02_R_190807140000.cfr.mp4,37733,2019-08-07 14:31:27.450,2724,5s,2724__7107,,,,,,
1329,D,,8241,5second/track_08241_5s.png,4_02_R_190807140000.cfr.mp4,43083,2019-08-07 14:35:54.850,2724,5s,2724__8241,,,,,,
1330,x,x,13622,5second/track_13622_5s.png,5_02_R_190807150000.cfr.mp4,59417,2019-08-07 15:49:31.500,2724,5s,2724__13622,,,,,,
1331,D,,8390,5second/track_08390_5s.png,27_02_R_190808120000.cfr.mp4,31419,2019-08-08 12:26:13.700,2724,5s,2724__8390,,,,,,
1332,U,,2072,5second/track_02072_5s.png,28_02_R_190808130000.cfr.mp4,9433,2019-08-08 13:07:55.250,2724,5s,2724__2072,,,,,,
1333,D,,12062,5second/track_12062_5s.png,6_02_R_190807160000.cfr.mp4,50281,2019-08-07 16:41:57.600,2727,5s,2727__12062,,,,,,
1334,x,x,3621,5second/track_03621_5s.png,26_02_R_190808110000.cfr.mp4,13463,2019-08-08 11:11:13.300,2731,5s,2731__3621,,,stay_at_exit,,,
1335,D,,17799,5second/track_17799_5s.png,30_02_R_190808150000.cfr.mp4,60672,2019-08-08 15:50:37.150,2745,5s,2745__17799,,,,,,
1336,D,,1819,5second/track_01819_5s.png,31_02_R_190808160000.cfr.mp4,6047,2019-08-08 16:05:03.750,2762,5s,2762__1819,,,,,,
1337,D,,2751,5second/track_02751_5s.png,1_02_R_190807110000.cfr.mp4,12223,2019-08-07 11:10:13.000,2772,5s,2772__2751,,,,,,
1338,D,,6301,5second/track_06301_5s.png,5_02_R_190807150000.cfr.mp4,27035,2019-08-07 15:24:43.800,2776,5s,2776__6301,,,,,,
1339,U,,7636,5second/track_07636_5s.png,1_02_R_190807110000.cfr.mp4,38834,2019-08-07 11:32:23.750,2778,5s,2778__7636,,,,,,
1340,U,,6790,5second/track_06790_5s.png,2_02_R_190807120000.cfr.mp4,29062,2019-08-07 12:24:15.700,2778,5s,2778__6790,,,,,,
1341,D,,9906,5second/track_09906_5s.png,5_02_R_190807150000.cfr.mp4,41882,2019-08-07 15:34:55.250,2778,5s,2778__9906,,,,,,
1342,DU,,7001,5second/track_07001_5s.png,6_02_R_190807160000.cfr.mp4,30400,2019-08-07 16:25:24.350,2778,5s,2778__7001,,,,,,
1343,D,,1748,5second/track_01748_5s.png,26_02_R_190808110000.cfr.mp4,6381,2019-08-08 11:05:22.150,2778,5s,2778__1748,,,,,,
1344,U,,16020,5second/track_16020_5s.png,26_02_R_190808110000.cfr.mp4,67290,2019-08-08 11:56:08.600,2778,5s,2778__16020,,,,,,
1345,U,,16737,5second/track_16737_5s.png,27_02_R_190808120000.cfr.mp4,64580,2019-08-08 12:53:52.650,2778,5s,2778__16737,,,,,,
1346,D,,1078,5second/track_01078_5s.png,28_02_R_190808130000.cfr.mp4,4785,2019-08-08 13:04:01.050,2778,5s,2778__1078,,,,,,
1347,U,,6778,5second/track_06778_5s.png,29_02_R_190808140000.cfr.mp4,31265,2019-08-08 14:26:05.700,2778,5s,2778__6778,,,,,,
1348,U,,2046,5second/track_02046_5s.png,31_02_R_190808160000.cfr.mp4,6701,2019-08-08 16:05:38.450,2778,5s,2778__2046,,,,,,
1349,D,,5031,5second/track_05031_5s.png,27_02_R_190808120000.cfr.mp4,20512,2019-08-08 12:17:08.200,2795,5s,2795__5031,,,,,,
1350,U,,11175,5second/track_11175_5s.png,31_02_R_190808160000.cfr.mp4,25491,2019-08-08 16:21:15.500,2807,5s,2807__11175,,,,,,
1351,DU,,8251,5second/track_08251_5s.png,3_02_R_190807130000.cfr.mp4,54663,2019-08-07 13:45:43.650,2827,5s,2827__8251,,,,,,
1352,x,x,13837,5second/track_13837_5s.png,6_02_R_190807160000.cfr.mp4,56032,2019-08-07 16:46:47.350,2827,5s,2827__13837_13874,,,stay_at_entrance,,,
1353,D,,12290,5second/track_12290_5s.png,26_02_R_190808110000.cfr.mp4,50419,2019-08-08 11:42:04.600,2827,5s,2827__12290,,,,,,
1354,x,x,2294,5second/track_02294_5s.png,27_02_R_190808120000.cfr.mp4,9681,2019-08-08 12:08:04.350,2827,5s,2827__2294,,,stay_at_exit,,,
1355,D,,1994,5second/track_01994_5s.png,3_02_R_190807130000.cfr.mp4,10817,2019-08-07 13:09:02.550,2838,5s,2838__1994,,,,,,
1356,DU,,16392,5second/track_16392_5s.png,29_02_R_190808140000.cfr.mp4,70104,2019-08-08 14:59:03.600,2846,5s,2846__16392,,,,,,
1357,U,,22715,5second/track_22715_5s.png,31_02_R_190808160000.cfr.mp4,54031,2019-08-08 16:45:02.250,2846,5s,2846__22715,,,,,,
1358,U,,9914,5second/track_09914_5s.png,6_02_R_190807160000.cfr.mp4,42354,2019-08-07 16:35:19.500,2850,5s,2850__9914,,,,,,
1359,D,,4918,5second/track_04918_5s.png,31_02_R_190808160000.cfr.mp4,14217,2019-08-08 16:11:54.700,2850,5s,2850__4918,,,,,,
1360,U,,6020,5second/track_06020_5s.png,31_02_R_190808160000.cfr.mp4,16568,2019-08-08 16:13:49.600,2850,5s,2850__6020,,,,,,
1361,U,,2433,5second/track_02433_5s.png,5_02_R_190807150000.cfr.mp4,8920,2019-08-07 15:07:27.250,2858,5s,2858__2433,,,,,,
1362,DU,,4467,5second/track_04467_5s.png,5_02_R_190807150000.cfr.mp4,18606,2019-08-07 15:15:43.200,2858,5s,2858__4467,,,,,,
1363,DU,True,4494,5second/track_04494_5s.png,5_02_R_190807150000.cfr.mp4,18702,2019-08-07 15:15:36.200,2858,5s,2858__4494,,,end_on_ramp,,,
1364,D,,13780,5second/track_13780_5s.png,5_02_R_190807150000.cfr.mp4,60381,2019-08-07 15:50:23.650,2858,5s,2858__13780,,,,,,
1365,D,,12680,5second/track_12680_5s.png,6_02_R_190807160000.cfr.mp4,52523,2019-08-07 16:43:48.500,2858,5s,2858__12680,,,,,,
1366,DU,,8039,5second/track_08039_5s.png,1_02_R_190807110000.cfr.mp4,41085,2019-08-07 11:34:18.350,2884,5s,2884__8039,,,,,,
1367,U,,12215,5second/track_12215_5s.png,4_02_R_190807140000.cfr.mp4,59500,2019-08-07 14:49:43.650,2884,5s,2884__12215,,,,,,
1368,DU,x,12318,5second/track_12318_5s.png,4_02_R_190807140000.cfr.mp4,59895,2019-08-07 14:49:56.350,2884,5s,2884__12318,,,stay_at_entrance,,,
1369,D,,13116,5second/track_13116_5s.png,4_02_R_190807140000.cfr.mp4,63298,2019-08-07 14:52:50.500,2884,5s,2884__13116,,,,,,
1370,U,,13465,5second/track_13465_5s.png,4_02_R_190807140000.cfr.mp4,64558,2019-08-07 14:53:57.450,2884,5s,2884__13465_13513,,,,,,
1371,DU,x,627,5second/track_00627_5s.png,5_02_R_190807150000.cfr.mp4,2480,2019-08-07 15:02:14.100,2884,5s,2884__627,,,stay_at_entrance,,,
1372,D,,1248,5second/track_01248_5s.png,5_02_R_190807150000.cfr.mp4,5028,2019-08-07 15:04:37.100,2884,5s,2884__1248,,,,,,
1373,x,x,1750,5second/track_01750_5s.png,5_02_R_190807150000.cfr.mp4,6628,2019-08-07 15:05:33.250,2884,5s,2884__1750,,,stay_at_exit,,,
1374,x,True,1806,5second/track_01806_5s.png,5_02_R_190807150000.cfr.mp4,6780,2019-08-07 15:05:47.750,2884,5s,2884__1806_1845,,,disjointed,True,,True
1375,DU,,6078,5second/track_06078_5s.png,26_02_R_190808110000.cfr.mp4,22583,2019-08-08 11:18:54.000,2884,5s,2884__6078,,,,,,
1376,D,,6183,5second/track_06183_5s.png,26_02_R_190808110000.cfr.mp4,23031,2019-08-08 11:19:13.750,2884,5s,2884__6183,,,,,,
1377,U,,16168,5second/track_16168_5s.png,28_02_R_190808130000.cfr.mp4,69949,2019-08-08 13:58:21.050,2884,5s,2884__16168,,,,,,
1378,DU,,7491,5second/track_07491_5s.png,29_02_R_190808140000.cfr.mp4,34107,2019-08-08 14:29:22.000,2884,5s,2884__7491,,,,,,
1379,DU,,8836,5second/track_08836_5s.png,29_02_R_190808140000.cfr.mp4,39311,2019-08-08 14:34:15.450,2884,5s,2884__8836,,,,,,
1380,DU,,9346,5second/track_09346_5s.png,29_02_R_190808140000.cfr.mp4,41217,2019-08-08 14:35:13.100,2884,5s,2884__9346,,,,,,
1381,DU,,10186,5second/track_10186_5s.png,29_02_R_190808140000.cfr.mp4,44722,2019-08-08 14:37:36.500,2884,5s,2884__10186_10217,x,,,,,
1382,DU,,10331,5second/track_10331_5s.png,29_02_R_190808140000.cfr.mp4,45342,2019-08-08 14:37:58.100,2884,5s,2884__10331_10352,x,,,,,
1383,DU,,13541,5second/track_13541_5s.png,29_02_R_190808140000.cfr.mp4,60135,2019-08-08 14:50:21.100,2884,5s,2884__13541,,,,,,
1384,D,,13842,5second/track_13842_5s.png,29_02_R_190808140000.cfr.mp4,61185,2019-08-08 14:51:00.300,2884,5s,2884__13842,,,,,,
1385,D,,107,5second/track_00107_5s.png,30_02_R_190808150000.cfr.mp4,356,2019-08-08 15:00:20.950,2884,5s,2884__107,,,,,,
1386,DU,,3103,5second/track_03103_5s.png,30_02_R_190808150000.cfr.mp4,10969,2019-08-08 15:09:35.600,2884,5s,2884__3103_3126,x,,,,,
1387,x,x,3498,5second/track_03498_5s.png,30_02_R_190808150000.cfr.mp4,12314,2019-08-08 15:10:16.700,2884,5s,2884__3498,,,stay_at_entrance,,,
1388,D,,9617,5second/track_09617_5s.png,30_02_R_190808150000.cfr.mp4,34424,2019-08-08 15:28:44.400,2884,5s,2884__9617,,,,,,
1389,D,,6600,5second/track_06600_5s.png,31_02_R_190808160000.cfr.mp4,17837,2019-08-08 16:14:53.500,2884,5s,2884__6600,,,,,,
1390,D,,17194,5second/track_17194_5s.png,31_02_R_190808160000.cfr.mp4,37435,2019-08-08 16:31:14.200,2884,5s,2884__17194,,,,,,
1391,UD,,18919,5second/track_18919_5s.png,31_02_R_190808160000.cfr.mp4,41853,2019-08-08 16:34:59.650,2884,5s,2884__18919,,,,,,
1392,x,x,14900,5second/track_14900_5s.png,29_02_R_190808140000.cfr.mp4,64578,2019-08-08 14:53:49.550,2917,5s,2917__14900,,,stay_at_exit,,,
1393,x,x,24110,5second/track_24110_5s.png,31_02_R_190808160000.cfr.mp4,59735,2019-08-08 16:49:46.800,2925,5s,2925__24110,,,stay_at_exit,,,
1394,D,,19932,5second/track_19932_5s.png,31_02_R_190808160000.cfr.mp4,45118,2019-08-08 16:37:40.400,2934,5s,2934__19932,,,,,,
1395,UD,,15399,5second/track_15399_5s.png,5_02_R_190807150000.cfr.mp4,66949,2019-08-07 15:55:50.600,2946,5s,2946__15399,,,,,,
1396,D,,16625,5second/track_16625_5s.png,6_02_R_190807160000.cfr.mp4,64446,2019-08-07 16:53:43.400,2952,5s,2952__16625,,,,,,
1397,D,,3192,5second/track_03192_5s.png,31_02_R_190808160000.cfr.mp4,9892,2019-08-08 16:08:15.800,2952,5s,2952__3192,,,,,,
1398,U,,9863,5second/track_09863_5s.png,31_02_R_190808160000.cfr.mp4,23428,2019-08-08 16:19:33.050,2952,5s,2952__9863,,,,,,
1399,x,x,4035,5second/track_04035_5s.png,2_02_R_190807120000.cfr.mp4,17110,2019-08-07 12:14:16.250,2962,5s,2962__4035,,,stay_at_entrance,,,
1400,D,,4118,5second/track_04118_5s.png,2_02_R_190807120000.cfr.mp4,17535,2019-08-07 12:15:13.050,2962,5s,2962__4118_4262,,,u-turn in trajectory,,,
1401,U,,4325,5second/track_04325_5s.png,2_02_R_190807120000.cfr.mp4,18404,2019-08-07 12:18:37.400,2962,5s,2962__4325_4355_4380,,,,,,
1402,DU,,5502,5second/track_05502_5s.png,2_02_R_190807120000.cfr.mp4,23779,2019-08-07 12:20:06.700,2962,5s,2962__5502_5516_5530,,x,double u-turn,,,
1403,DU,,5625,5second/track_05625_5s.png,2_02_R_190807120000.cfr.mp4,24294,2019-08-07 12:20:23.450,2962,5s,2962__5625,,,,,,
1404,DU,x,6131,5second/track_06131_5s.png,2_02_R_190807120000.cfr.mp4,26433,2019-08-07 12:22:05.500,2962,5s,2962__6131,,,stay_at_entrance,,,
1405,DU,,11933,5second/track_11933_5s.png,2_02_R_190807120000.cfr.mp4,57380,2019-08-07 12:47:57.600,2962,5s,2962__11933,,,,,,
1406,DU,,14184,5second/track_14184_5s.png,5_02_R_190807150000.cfr.mp4,62102,2019-08-07 15:51:53.850,2962,5s,2962__14184,,,,,,
1407,D,,15177,5second/track_15177_5s.png,31_02_R_190808160000.cfr.mp4,32695,2019-08-08 16:27:17.000,2962,5s,2962__15177,,,,,,
1408,DU,,19653,5second/track_19653_5s.png,31_02_R_190808160000.cfr.mp4,43991,2019-08-08 16:36:49.000,2962,5s,2962__19653,,,,,,
1409,,True,19676,5second/track_19676_5s.png,31_02_R_190808160000.cfr.mp4,44052,2019-08-08 16:36:42.600,2962,5s,2962__19676,,,,,,
1410,DU,,19745,5second/track_19745_5s.png,31_02_R_190808160000.cfr.mp4,44403,2019-08-08 16:37:09.900,2962,5s,2962__19745,,,,,,
1411,U,,19795,5second/track_19795_5s.png,31_02_R_190808160000.cfr.mp4,44565,2019-08-08 16:37:12.250,2962,5s,2962__19795,,,,,,
1412,,True,19808,5second/track_19808_5s.png,31_02_R_190808160000.cfr.mp4,44611,2019-08-08 16:37:10.600,2962,5s,2962__19808,,,,,,
1413,D,,19899,5second/track_19899_5s.png,31_02_R_190808160000.cfr.mp4,44985,2019-08-08 16:37:33.850,2962,5s,2962__19899_19904,,,,,,
1414,D,,20041,5second/track_20041_5s.png,31_02_R_190808160000.cfr.mp4,45536,2019-08-08 16:38:03.000,2962,5s,2962__20041,,,,,,
1415,,True,20057,5second/track_20057_5s.png,31_02_R_190808160000.cfr.mp4,45587,2019-08-08 16:38:03.450,2962,5s,2962__20057_20077,,,stay_at_entrance,,,
1416,D,,20368,5second/track_20368_5s.png,31_02_R_190808160000.cfr.mp4,46527,2019-08-08 16:38:51.250,2962,5s,2962__20368,,,,,,
1417,x,x,20988,5second/track_20988_5s.png,31_02_R_190808160000.cfr.mp4,48278,2019-08-08 16:40:15.600,2962,5s,2962__20988,,,stay_at_entrance,,,
1418,D,True,23480,5second/track_23480_5s.png,31_02_R_190808160000.cfr.mp4,57234,2019-08-08 16:47:56.000,2962,5s,2962__23480_23490,,,end_on_ramp,,,
1419,D,,11732,5second/track_11732_5s.png,6_02_R_190807160000.cfr.mp4,48889,2019-08-07 16:41:01.850,2973,5s,2973__11732,,,,,,
1420,U,,7364,5second/track_07364_5s.png,2_02_R_190807120000.cfr.mp4,31509,2019-08-07 12:26:16.800,2997,5s,2997__7364,,,,,,
1421,D,,71,5second/track_00071_5s.png,27_02_R_190808120000.cfr.mp4,476,2019-08-08 12:00:26.200,2997,5s,2997__71,,,,,,
